Date,D05.SI,U11.SI,O39.SI
2019-10-17,24.658933639526367,26.020000457763672,10.850000381469727
2019-10-18,24.500736236572266,25.81999969482422,10.739999771118164
2019-10-21,24.500736236572266,25.950000762939453,10.670000076293945
2019-10-22,24.629270553588867,25.889999389648438,10.710000038146973
2019-10-23,24.510623931884766,25.770000457763672,10.649999618530273
2019-10-24,24.797353744506836,26.020000457763672,10.739999771118164
2019-10-25,24.896228790283203,26.09000015258789,10.760000228881836
2019-10-29,25.084087371826172,26.399999618530273,10.789999961853027
2019-10-30,25.400480270385742,26.600000381469727,10.899999618530273
2019-10-31,25.706987380981445,26.829999923706055,10.960000038146973
2019-11-01,25.578453063964844,26.56999969482422,11.020000457763672
2019-11-04,25.835519790649414,26.68000030517578,11.069999694824219
2019-11-05,25.875070571899414,26.770000457763672,11.079999923706055
2019-11-06,26.10247802734375,26.8799991607666,11.100000381469727
2019-11-07,26.359548568725586,26.969999313354492,11.130000114440918
2019-11-08,26.31011199951172,26.950000762939453,11.130000114440918
2019-11-11,26.339773178100586,26.860000610351562,11.109999656677246
2019-11-12,26.42875862121582,27.020000457763672,11.170000076293945
2019-11-13,26.329885482788086,26.729999542236328,11.100000381469727
2019-11-14,26.26067543029785,26.56999969482422,11.09000015258789
2019-11-15,26.31999969482422,26.739999771118164,11.149999618530273
2019-11-18,26.600000381469727,26.93000030517578,11.1899995803833
2019-11-19,26.440000534057617,26.670000076293945,11.119999885559082
2019-11-20,26.18000030517578,26.389999389648438,11.119999885559082
2019-11-21,25.639999389648438,26.059999465942383,10.9399995803833
2019-11-22,25.799999237060547,26.299999237060547,11.0
2019-11-25,25.649999618530273,26.1200008392334,10.960000038146973
2019-11-26,25.75,26.010000228881836,10.920000076293945
2019-11-27,25.780000686645508,26.1200008392334,10.920000076293945
2019-11-28,25.530000686645508,26.010000228881836,10.859999656677246
2019-11-29,25.25,25.81999969482422,10.779999732971191
2019-12-02,25.1299991607666,25.770000457763672,10.75
2019-12-03,24.979999542236328,25.540000915527344,10.6899995803833
2019-12-04,24.920000076293945,25.3799991607666,10.649999618530273
2019-12-05,25.010000228881836,25.40999984741211,10.649999618530273
2019-12-06,25.1200008392334,25.520000457763672,10.710000038146973
2019-12-09,25.010000228881836,25.459999084472656,10.640000343322754
2019-12-10,24.950000762939453,25.309999465942383,10.619999885559082
2019-12-11,25.049999237060547,25.530000686645508,10.680000305175781
2019-12-12,25.5,25.84000015258789,10.850000381469727
2019-12-13,25.81999969482422,26.3700008392334,10.970000267028809
2019-12-16,25.700000762939453,26.420000076293945,10.90999984741211
2019-12-17,25.65999984741211,26.239999771118164,10.890000343322754
2019-12-18,25.809999465942383,26.579999923706055,10.960000038146973
2019-12-19,25.940000534057617,26.600000381469727,10.949999809265137
2019-12-20,25.969999313354492,26.420000076293945,10.960000038146973
2019-12-23,25.90999984741211,26.469999313354492,10.9399995803833
2019-12-24,25.989999771118164,26.329999923706055,10.979999542236328
2019-12-25,25.989999771118164,26.329999923706055,10.979999542236328
2019-12-26,26.0,26.399999618530273,10.9399995803833
2019-12-27,25.950000762939453,26.399999618530273,10.960000038146973
2019-12-30,25.829999923706055,26.280000686645508,10.930000305175781
2019-12-31,25.8799991607666,26.40999984741211,10.979999542236328
2020-01-02,26.110000610351562,26.68000030517578,11.029999732971191
2020-01-03,26.0,26.6299991607666,11.020000457763672
2020-01-06,25.860000610351562,26.3700008392334,10.920000076293945
2020-01-07,26.049999237060547,26.700000762939453,11.0
2020-01-08,25.729999542236328,26.719999313354492,11.010000228881836
2020-01-09,25.860000610351562,26.790000915527344,11.029999732971191
2020-01-10,26.0,26.770000457763672,11.079999923706055
2020-01-13,26.100000381469727,26.81999969482422,11.0600004196167
2020-01-14,26.25,26.940000534057617,11.100000381469727
2020-01-15,26.079999923706055,26.770000457763672,10.979999542236328
2020-01-16,26.329999923706055,26.850000381469727,11.109999656677246
2020-01-17,26.350000381469727,26.729999542236328,11.199999809265137
2020-01-20,26.3799991607666,26.649999618530273,11.170000076293945
2020-01-21,26.299999237060547,26.479999542236328,11.119999885559082
2020-01-22,26.399999618530273,26.549999237060547,11.1899995803833
2020-01-23,26.25,26.3700008392334,11.109999656677246
2020-01-24,26.200000762939453,26.350000381469727,11.100000381469727
2020-01-28,25.850000381469727,25.959999084472656,10.899999618530273
2020-01-29,25.829999923706055,25.81999969482422,10.90999984741211
2020-01-30,25.690000534057617,25.700000762939453,10.920000076293945
2020-01-31,25.3700008392334,25.65999984741211,10.829999923706055
2020-02-03,24.899999618530273,25.299999237060547,10.710000038146973
2020-02-04,25.149999618530273,25.790000915527344,10.850000381469727
2020-02-05,25.450000762939453,26.049999237060547,11.0
2020-02-06,25.700000762939453,26.329999923706055,11.069999694824219
2020-02-07,25.309999465942383,25.950000762939453,10.859999656677246
2020-02-10,25.110000610351562,25.56999969482422,10.720000267028809
2020-02-11,25.09000015258789,25.780000686645508,10.770000457763672
2020-02-12,25.420000076293945,26.18000030517578,11.020000457763672
2020-02-13,25.420000076293945,26.200000762939453,11.050000190734863
2020-02-14,25.549999237060547,26.25,11.0600004196167
2020-02-17,25.479999542236328,26.049999237060547,11.010000228881836
2020-02-18,25.270000457763672,25.809999465942383,10.970000267028809
2020-02-19,25.309999465942383,26.049999237060547,11.09000015258789
2020-02-20,25.100000381469727,25.8700008392334,11.039999961853027
2020-02-21,25.079999923706055,25.68000030517578,11.020000457763672
2020-02-24,24.850000381469727,25.280000686645508,10.920000076293945
2020-02-25,24.93000030517578,25.399999618530273,10.970000267028809
2020-02-26,24.65999984741211,25.1299991607666,10.859999656677246
2020-02-27,24.81999969482422,25.270000457763672,10.899999618530273
2020-02-28,24.110000610351562,24.479999542236328,10.600000381469727
2020-03-02,24.049999237060547,24.239999771118164,10.579999923706055
2020-03-03,24.15999984741211,24.270000457763672,10.649999618530273
2020-03-04,23.90999984741211,24.0,10.550000190734863
2020-03-05,23.600000381469727,23.739999771118164,10.420000076293945
2020-03-06,23.0,23.200000762939453,10.210000038146973
2020-03-09,21.149999618530273,21.5,9.520000457763672
2020-03-10,21.489999771118164,21.940000534057617,9.720000267028809
2020-03-11,21.010000228881836,21.3700008392334,9.5
2020-03-12,20.200000762939453,20.530000686645508,9.109999656677246
